ablation_type,ablation_details,pearson_corr,spearman_corr,pearson_delta,spearman_delta,pearson_p_value,spearman_p_value,pearson_ci_lower,pearson_ci_upper,spearman_ci_lower,spearman_ci_upper,pearson_mean_diff,spearman_mean_diff,observed_pearson_diff,observed_spearman_diff,pearson_mean_diff_boot,pearson_ci_95,pearson_p_value_boot,pearson_p_value_perm,spearman_mean_diff_boot,spearman_ci_95,spearman_p_value_boot,spearman_p_value_perm
dino_dim,dim_65,0.957695134033588,0.9535002368601699,-0.0003808679133101567,-0.0006516308808981464,,,,,,,,,-0.0003808679133101567,-0.0006516308808981464,-0.0003793994711119409,"(np.float64(-0.0009373175067198109), np.float64(0.00015503112166673558))",0.9942,0.0815,-0.000648723789226023,"(np.float64(-0.0015188245682328505), np.float64(0.00016046765681676972))",0.9924,0.042
dino_dim,dim_66,0.9580073214304553,0.9540927412081057,-6.868051644282058e-05,-5.912653296236137e-05,,,,,,,,,-6.868051644282058e-05,-5.912653296236137e-05,-6.828590555419204e-05,"(np.float64(-0.00017606661291652835), np.float64(3.416697245378891e-05))",0.9928,0.0926,-5.831455523414072e-05,"(np.float64(-0.0002342573957336863), np.float64(0.00010790759635626362))",0.9898,0.3102
dino_dim,dim_67,0.9580097989518326,0.9540656956085813,-6.620299506554517e-05,-8.617213248673927e-05,,,,,,,,,-6.620299506554517e-05,-8.617213248673927e-05,-6.619277933325764e-05,"(np.float64(-0.0002093154397880026), np.float64(7.564205060136098e-05))",1.0,0.2425,-8.633388850204515e-05,"(np.float64(-0.0002611491096708651), np.float64(8.401721999483923e-05))",0.9977,0.1554
dino_dim,dim_68,0.9582389046484981,0.9543314568847466,0.00016290270160002063,0.00017958914367854906,,,,,,,,,0.00016290270160002063,0.00017958914367854906,0.00016155407064287185,"(np.float64(-1.7399777960033772e-05), np.float64(0.00034287772927170824))",0.9862,0.0221,0.00017915601665130873,"(np.float64(-7.741471533467158e-05), np.float64(0.000443207055363301))",0.9968,0.0566
dino_dim,dim_69,0.9581537428679412,0.9541228693551346,7.774092104306796e-05,-2.8998385933509674e-05,,,,,,,,,7.774092104306796e-05,-2.8998385933509674e-05,7.792720020248121e-05,"(np.float64(-5.898348079854621e-05), np.float64(0.00022700207075076795))",0.9969,0.1572,-2.8277112448431284e-05,"(np.float64(-0.00022723330511665807), np.float64(0.00014797974989738276))",0.9922,0.6572
dino_dim,dim_70,0.9580445031917444,0.9540719895533057,-3.149875515373601e-05,-7.98781877623389e-05,,,,,,,,,-3.149875515373601e-05,-7.98781877623389e-05,-3.1192707982607614e-05,"(np.float64(-0.0001294618434805711), np.float64(6.729714797563555e-05))",0.9938,0.4096,-7.906641177549724e-05,"(np.float64(-0.00023785084101260402), np.float64(8.322116850263344e-05))",0.9896,0.1624
dino_dim,dim_71,0.9579482751022643,0.9540131509082178,-0.00012772684463380202,-0.00013871683285027192,,,,,,,,,-0.00012772684463380202,-0.00013871683285027192,-0.00012807686417907056,"(np.float64(-0.0002920395427230582), np.float64(3.2856880628648106e-05))",0.9952,0.0405,-0.00013880541365949033,"(np.float64(-0.0003569262523727729), np.float64(6.779529409845663e-05))",0.9996,0.074
dino_dim,dim_72,0.9578515677621046,0.9540557811063944,-0.00022443418479356492,-9.60866346736422e-05,,,,,,,,,-0.00022443418479356492,-9.60866346736422e-05,-0.00022354297216671873,"(np.float64(-0.000390076633290905), np.float64(-5.445921819805899e-05))",0.9883,0.0006,-9.629371992431341e-05,"(np.float64(-0.0003014352409325605), np.float64(0.00011117859998146392))",0.998,0.2011
dino_dim,dim_73,0.958092977182689,0.9541608710097325,1.6975235790916976e-05,9.003268664375952e-06,,,,,,,,,1.6975235790916976e-05,9.003268664375952e-06,1.650206554402116e-05,"(np.float64(-0.00016693419244862896), np.float64(0.00019550823720272816))",0.9949,0.8146,8.89283311111091e-06,"(np.float64(-0.00018569352117689896), np.float64(0.00019780626608500773))",0.9991,0.8969
dino_dim,dim_74,0.9571279845032008,0.9524980317915004,-0.0009480174436973243,-0.0016538359495676946,,,,,,,,,-0.0009480174436973243,-0.0016538359495676946,-0.0009484451918725988,"(np.float64(-0.001438098549027728), np.float64(-0.00046103351828221767))",0.9978,0.0,-0.001654216137191808,"(np.float64(-0.0024624069945049106), np.float64(-0.0008936015541052925))",0.9989,0.0
dino_dim,dim_75,0.957965145405626,0.9541419782262972,-0.00011085654127207523,-9.889514770877739e-06,,,,,,,,,-0.00011085654127207523,-9.889514770877739e-06,-0.00010994371490133958,"(np.float64(-0.0002541406752208586), np.float64(3.935938434780442e-05))",0.986,0.056,-8.765582146735661e-06,"(np.float64(-0.00022598721599234096), np.float64(0.0002334046301290723))",0.9902,0.9094
dino_dim,dim_76,0.9580850522141047,0.9541554405446736,9.050267206545115e-06,3.572803605522701e-06,,,,,,,,,9.050267206545115e-06,3.572803605522701e-06,9.088263682240383e-06,"(np.float64(-9.792137970721704e-05), np.float64(0.0001186340753959763))",0.9996,0.8277,4.192089018323275e-06,"(np.float64(-0.0001581833911845043), np.float64(0.00017262271037650584))",0.9923,0.949
dino_dim,dim_77,0.9579506899577022,0.9540686494527135,-0.0001253119891959642,-8.321828835455847e-05,,,,,,,,,-0.0001253119891959642,-8.321828835455847e-05,-0.00012588127157087397,"(np.float64(-0.00027485463065369696), np.float64(2.0003999507153324e-05))",0.9926,0.0349,-8.348408090848982e-05,"(np.float64(-0.00033001543654949503), np.float64(0.0001675666469689601))",0.9978,0.3572
dino_dim,dim_78,0.9581076358049867,0.9541494612401825,3.163385808857555e-05,-2.406500885565599e-06,,,,,,,,,3.163385808857555e-05,-2.406500885565599e-06,3.1427227076172416e-05,"(np.float64(-5.997379106994549e-05), np.float64(0.00012023092092752469))",0.9946,0.3672,-2.3941317799373473e-06,"(np.float64(-0.00016259272531851332), np.float64(0.00015377830908838198))",0.9997,0.9624
dino_dim,dim_79,0.958067296450144,0.9542537391756464,-8.705496754135567e-06,0.0001018714345782934,,,,,,,,,-8.705496754135567e-06,0.0001018714345782934,-8.732517580207455e-06,"(np.float64(-0.00013673882057006648), np.float64(0.00012175539300782958))",0.9997,0.8684,0.00010144427386402896,"(np.float64(-0.0001233183818437361), np.float64(0.00032938327576349953))",0.996,0.244
dino_dim,dim_80,0.957994130811434,0.9540267271819591,-8.187113546409552e-05,-0.0001251405591089494,,,,,,,,,-8.187113546409552e-05,-0.0001251405591089494,-8.158558707870965e-05,"(np.float64(-0.00017838380527313792), np.float64(6.801186351992228e-06))",0.9936,0.0211,-0.00012510417282924897,"(np.float64(-0.0002925286223257412), np.float64(1.8928028066960556e-05))",0.9995,0.0194
dino_dim,dim_81,0.9580181498410771,0.9541561230960698,-5.785210582098799e-05,4.255355001703265e-06,,,,,,,,,-5.785210582098799e-05,4.255355001703265e-06,-5.773597132788627e-05,"(np.float64(-0.0001556592589991518), np.float64(4.184573938855666e-05))",0.9978,0.1334,3.730061344458735e-06,"(np.float64(-0.0001407738520497165), np.float64(0.00015215577073323324))",0.995,0.934
dino_dim,dim_82,0.9580333435559756,0.9541092684534604,-4.265839092254531e-05,-4.259928760763643e-05,,,,,,,,,-4.265839092254531e-05,-4.259928760763643e-05,-4.339061368321242e-05,"(np.float64(-0.00014569379662986214), np.float64(5.583590972264684e-05))",0.9833,0.2785,-4.3100520788646166e-05,"(np.float64(-0.00017585669582037832), np.float64(8.704908804511567e-05))",0.9906,0.3657
dino_dim,dim_83,0.9580542508048897,0.9541136902924869,-2.1751142008419322e-05,-3.81774485811448e-05,,,,,,,,,-2.1751142008419322e-05,-3.81774485811448e-05,-2.1985922556992633e-05,"(np.float64(-0.0001045355407530546), np.float64(6.105215401777939e-05))",0.9936,0.5086,-3.870286373572873e-05,"(np.float64(-0.00018813766688321188), np.float64(9.821922204155729e-05))",0.993,0.4527
dino_dim,dim_84,0.9581214475392855,0.9540235675186722,4.544559238739421e-05,-0.0001283002223958496,,,,,,,,,4.544559238739421e-05,-0.0001283002223958496,4.6588543617477505e-05,"(np.float64(-0.00016857965646708772), np.float64(0.0002633170747075694))",0.988,0.5927,-0.00012759796010154164,"(np.float64(-0.0005114118253666383), np.float64(0.00025737761886616907))",0.9966,0.371
dino_dim,dim_85,0.9581040640095961,0.9541735981223947,2.8062062698008816e-05,2.1730381326579007e-05,,,,,,,,,2.8062062698008816e-05,2.1730381326579007e-05,2.805035987687934e-05,"(np.float64(-5.9383229840258564e-05), np.float64(0.00011721667119562204))",0.9996,0.4201,2.141847825592653e-05,"(np.float64(-0.00013097323360318825), np.float64(0.00017168197320616862))",0.9964,0.6898
dino_dim,dim_86,0.9579693244593446,0.9539725277550848,-0.00010667748755355255,-0.0001793399859832956,,,,,,,,,-0.00010667748755355255,-0.0001793399859832956,-0.00010744909457507506,"(np.float64(-0.0002685033233722839), np.float64(5.745286101894681e-05))",0.9897,0.093,-0.00018073428274655438,"(np.float64(-0.00042610160650115357), np.float64(6.416531207678265e-05))",0.9871,0.0371
dino_dim,dim_87,0.9581187148552722,0.9541125424607222,4.271290837409847e-05,-3.932528034589211e-05,,,,,,,,,4.271290837409847e-05,-3.932528034589211e-05,4.223389400399737e-05,"(np.float64(-8.807760297940225e-05), np.float64(0.00017082374415408364))",0.9925,0.4225,-3.951012786282362e-05,"(np.float64(-0.00017230501868457316), np.float64(9.497357140378338e-05))",0.9969,0.3939
dino_dim,dim_88,0.9580201197044876,0.9539973955650133,-5.588224241048767e-05,-0.00015447217605479846,,,,,,,,,-5.588224241048767e-05,-0.00015447217605479846,-5.440355126503599e-05,"(np.float64(-0.00030810794554052056), np.float64(0.00019631555680605866))",0.9879,0.5818,-0.00015316972988662148,"(np.float64(-0.00043989224576562513), np.float64(0.00014364100956494512))",0.9913,0.1646
dino_dim,dim_89,0.9580451364999075,0.9540233030138572,-3.086544699060223e-05,-0.0001285647272109003,,,,,,,,,-3.086544699060223e-05,-0.0001285647272109003,-3.1002661341587836e-05,"(np.float64(-0.0001313625779885591), np.float64(6.696015195628048e-05))",0.9974,0.4247,-0.00012839601565098598,"(np.float64(-0.0002865416461274339), np.float64(2.5195548637937265e-05))",0.9972,0.0173
dino_dim,dim_90,0.9580450984912795,0.9540349625810154,-3.090345561862495e-05,-0.0001169051600526938,,,,,,,,,-3.090345561862495e-05,-0.0001169051600526938,-3.0717495064650527e-05,"(np.float64(-0.00012522961200945592), np.float64(6.480614059149549e-05))",0.9955,0.4083,-0.0001164118036366883,"(np.float64(-0.00027618113475228243), np.float64(4.2280053228895794e-05))",0.9934,0.0416
dino_dim,dim_91,0.9579865749095873,0.9541086920786063,-8.942703731085189e-05,-4.3175662461814035e-05,,,,,,,,,-8.942703731085189e-05,-4.3175662461814035e-05,-8.952709017611278e-05,"(np.float64(-0.00019737713859836138), np.float64(2.1275837130084737e-05))",0.998,0.0367,-4.3277478695174055e-05,"(np.float64(-0.00021072440305019036), np.float64(0.00012256260453215003))",0.999,0.4707
dino_dim,dim_92,0.9580088920307183,0.9541740748488129,-6.710991617986384e-05,2.2207107744809385e-05,,,,,,,,,-6.710991617986384e-05,2.2207107744809385e-05,-6.737325477647377e-05,"(np.float64(-0.00019219150582350797), np.float64(5.32012400725093e-05))",0.9963,0.1566,2.102372657526572e-05,"(np.float64(-0.0001790578723870334), np.float64(0.00022857113344110284))",0.9874,0.757
dino_dim,dim_93,0.9580548723971906,0.9541038535751623,-2.1129549707565864e-05,-4.801416590582974e-05,,,,,,,,,-2.1129549707565864e-05,-4.801416590582974e-05,-2.082296629584265e-05,"(np.float64(-9.554528690843556e-05), np.float64(5.283003181044162e-05))",0.9919,0.4746,-4.7364558048423866e-05,"(np.float64(-0.00019320861854727256), np.float64(8.455092745032737e-05))",0.9898,0.3139
dino_dim,dim_94,0.9580534471435933,0.9541175647999243,-2.2554803304819515e-05,-3.43029411438156e-05,,,,,,,,,-2.2554803304819515e-05,-3.43029411438156e-05,-2.28035337562009e-05,"(np.float64(-0.00012959458128017077), np.float64(8.924954096683868e-05))",0.9946,0.5909,-3.459802649756389e-05,"(np.float64(-0.00022124831675249978), np.float64(0.0001594378778651055))",0.9966,0.6262
dino_dim,dim_95,0.9579811062675176,0.9541138050192487,-9.489567938048005e-05,-3.806272181938741e-05,,,,,,,,,-9.489567938048005e-05,-3.806272181938741e-05,-9.49244580193953e-05,"(np.float64(-0.00021765093570011996), np.float64(2.6455354626788994e-05))",0.9994,0.0402,-3.805544942172576e-05,"(np.float64(-0.00021937152597351127), np.float64(0.0001508836337066742))",1.0,0.5642
dino_dim,dim_96,0.9578988189502102,0.9539648454734604,-0.00017718299668789683,-0.00018702226760769491,,,,,,,,,-0.00017718299668789683,-0.00018702226760769491,-0.00017777465563419384,"(np.float64(-0.00034492601742615867), np.float64(-7.71967064073682e-06))",0.9927,0.0103,-0.0001873303181891407,"(np.float64(-0.00041770738367369277), np.float64(3.717567388574166e-05))",0.998,0.0253
dino_dim,dim_97,0.9581420908768576,0.9542313664576173,6.608892995951798e-05,7.949871654922003e-05,,,,,,,,,6.608892995951798e-05,7.949871654922003e-05,6.669387419007725e-05,"(np.float64(-3.682412985086758e-05), np.float64(0.0001706638538454199))",0.986,0.0962,8.060476009882834e-05,"(np.float64(-6.678363308966428e-05), np.float64(0.00023098313805158805))",0.9843,0.1143
dino_dim,dim_98,0.9579468588238571,0.9540280124777885,-0.00012914312304102005,-0.00012385526327962637,,,,,,,,,-0.00012914312304102005,-0.00012385526327962637,-0.00012892021473410998,"(np.float64(-0.0002860265226758574), np.float64(1.8747740222991065e-05))",0.9969,0.0302,-0.000123482675918789,"(np.float64(-0.0003214342242788587), np.float64(6.895574621727725e-05))",0.9966,0.0658
dino_dim,dim_99,0.9580883402350329,0.9542505235852761,1.2338288134738917e-05,9.865584420798434e-05,,,,,,,,,1.2338288134738917e-05,9.865584420798434e-05,1.2415031749848738e-05,"(np.float64(-0.00010913400212745616), np.float64(0.00013406607578879656))",0.999,0.7988,9.843947648423804e-05,"(np.float64(-8.474232508785262e-05), np.float64(0.0002867304933272329))",0.9979,0.1326
dino_dim,dim_100,0.957775309866405,0.9537407036450415,-0.0003006920804931035,-0.000411164096026595,,,,,,,,,-0.0003006920804931035,-0.000411164096026595,-0.0002991401256043598,"(np.float64(-0.0005750941825504569), np.float64(-3.0019055396329852e-05))",0.9879,0.0068,-0.0004077788020660833,"(np.float64(-0.0008619330635668726), np.float64(1.762592318498435e-05))",0.9842,0.0166
dino_dim,dim_101,0.9578982662782585,0.9539610321705737,-0.00017773566863965584,-0.00019083557049437427,,,,,,,,,-0.00017773566863965584,-0.00019083557049437427,-0.00017675453911095257,"(np.float64(-0.0003846853459994037), np.float64(2.720042789884195e-05))",0.9894,0.0269,-0.00018962948862383933,"(np.float64(-0.0005102061145517617), np.float64(0.00012656438957012124))",0.9931,0.0969
dino_dim,dim_102,0.9580598296264078,0.9540544552188973,-1.6172320490337455e-05,-9.741252217077001e-05,,,,,,,,,-1.6172320490337455e-05,-9.741252217077001e-05,-1.6873693941920165e-05,"(np.float64(-0.00011499266531868945), np.float64(7.786141896926044e-05))",0.9844,0.6589,-9.840559685594907e-05,"(np.float64(-0.0002773214731573509), np.float64(7.009856000822717e-05))",0.9886,0.1056
dino_dim,dim_103,0.95808531983209,0.9541628533070368,9.317885191872932e-06,1.0985565968679722e-05,,,,,,,,,9.317885191872932e-06,1.0985565968679722e-05,9.29321686865524e-06,"(np.float64(-0.0001241049248818893), np.float64(0.0001382171049546493))",0.9995,0.8601,1.165179242485722e-05,"(np.float64(-0.00023331557726348373), np.float64(0.00025505710298699696))",0.9951,0.9025
dino_dim,dim_104,0.9580663850361794,0.9541165703784733,-9.616910718768246e-06,-3.5297362594777226e-05,,,,,,,,,-9.616910718768246e-06,-3.5297362594777226e-05,-1.047446385073142e-05,"(np.float64(-0.00013774720097242232), np.float64(0.00011613908953013448))",0.9867,0.8476,-3.6473481219407057e-05,"(np.float64(-0.00019619436538282741), np.float64(0.0001300771799108099))",0.9842,0.5361
dino_dim,dim_105,0.9578444842974742,0.9538953537394912,-0.00023151764942397346,-0.00025651400157689075,,,,,,,,,-0.00023151764942397346,-0.00025651400157689075,-0.00023230818554283714,"(np.float64(-0.00047236931613463593), np.float64(8.848199445500684e-06))",0.992,0.0173,-0.00025603023585170945,"(np.float64(-0.0006473575359787531), np.float64(0.00010895033312430043))",0.997,0.0728
dino_dim,dim_106,0.9580016119994459,0.9541104744682631,-7.438994745223582e-05,-4.139327280494598e-05,,,,,,,,,-7.438994745223582e-05,-4.139327280494598e-05,-7.41995444973132e-05,"(np.float64(-0.0001967187271457582), np.float64(4.398304845146278e-05))",0.9978,0.1292,-4.108794507657653e-05,"(np.float64(-0.0002131290870571334), np.float64(0.00012756867982076836))",0.9961,0.5069
dino_dim,dim_107,0.9579576023864276,0.9540853125111644,-0.00011839956047055011,-6.655522990373086e-05,,,,,,,,,-0.00011839956047055011,-6.655522990373086e-05,-0.00011677664798324843,"(np.float64(-0.00035337851352134297), np.float64(0.00011880925680741796))",0.9849,0.2065,-6.623268000973382e-05,"(np.float64(-0.0003263950037912533), np.float64(0.00019022899890993567))",0.998,0.4824
dino_dim,dim_108,0.9579525717498937,0.9540285235132384,-0.00012343019700444824,-0.00012334422782966925,,,,,,,,,-0.00012343019700444824,-0.00012334422782966925,-0.00012355440205056038,"(np.float64(-0.00026580400834482653), np.float64(1.4689245049490063e-05))",0.9977,0.0262,-0.00012309527109888278,"(np.float64(-0.00032173944415868404), np.float64(6.169755319399974e-05))",0.9978,0.0628
dino_dim,dim_109,0.9579347691975624,0.9541468281816188,-0.00014123274933575125,-5.039559449304676e-06,,,,,,,,,-0.00014123274933575125,-5.039559449304676e-06,-0.00014163351193782354,"(np.float64(-0.0003177677591276512), np.float64(3.19162415806294e-05))",0.995,0.0411,-4.964019688457177e-06,"(np.float64(-0.00024526839680333865), np.float64(0.0002287102886422724))",0.9989,0.9496
dino_dim,dim_110,0.9580169886808398,0.9541589150994992,-5.9013266058283165e-05,7.047358431155892e-06,,,,,,,,,-5.9013266058283165e-05,7.047358431155892e-06,-5.9391577274163734e-05,"(np.float64(-0.0002546961441024409), np.float64(0.00012833261249507564))",0.9961,0.4346,5.864142997788324e-06,"(np.float64(-0.0002948866326603278), np.float64(0.00029741047854487415))",0.9919,0.9535
dino_dim,dim_111,0.9580814070933146,0.9540622466868988,5.405146416448403e-06,-8.962105416931987e-05,,,,,,,,,5.405146416448403e-06,-8.962105416931987e-05,5.240455312887104e-06,"(np.float64(-0.00010532183313417209), np.float64(0.00011259367853748862))",0.9977,0.8968,-8.893397433363447e-05,"(np.float64(-0.000257532823047511), np.float64(7.659857555092704e-05))",0.9919,0.1453
dino_dim,dim_112,0.9579703499810551,0.9538071271908952,-0.00010565196584300107,-0.00034474055017286176,,,,,,,,,-0.00010565196584300107,-0.00034474055017286176,-0.00010578489510437001,"(np.float64(-0.00034341787856442926), np.float64(0.00012632589344947127))",0.9981,0.2449,-0.00034555201429800695,"(np.float64(-0.0007109353528720796), np.float64(-1.8237007728041936e-05))",0.9954,0.0053
dino_dim,dim_113,0.9580504782192918,0.9541465528823347,-2.552372760633581e-05,-5.314858733340699e-06,,,,,,,,,-2.552372760633581e-05,-5.314858733340699e-06,-2.5344411656489953e-05,"(np.float64(-8.221064957881108e-05), np.float64(3.037016768467511e-05))",0.9925,0.2554,-5.184950121724274e-06,"(np.float64(-0.00011126883094039697), np.float64(0.00010303500351414861))",0.9973,0.8798
dino_dim,dim_114,0.958097316244241,0.9541406078693874,2.131429734286705e-05,-1.1259871680713296e-05,,,,,,,,,2.131429734286705e-05,-1.1259871680713296e-05,2.0799815211342277e-05,"(np.float64(-7.933200788190264e-05), np.float64(0.0001230772498443631))",0.9906,0.5818,-1.1409630382848591e-05,"(np.float64(-0.00021065476279188034), np.float64(0.00019379167204773996))",0.9988,0.8704
dino_dim,dim_115,0.958176414819232,0.9541154686612562,0.00010041287233386598,-3.6399079811899604e-05,,,,,,,,,0.00010041287233386598,-3.6399079811899604e-05,0.00010125355480421345,"(np.float64(-0.00012337374989717598), np.float64(0.0003237025012901984))",0.9916,0.2705,-3.624973623942493e-05,"(np.float64(-0.00038971233782809754), np.float64(0.00027941254962328795))",0.9987,0.7762
dino_dim,dim_116,0.9573095814494896,0.9534412569991348,-0.0007664204974084932,-0.0007106107419332375,,,,,,,,,-0.0007664204974084932,-0.0007106107419332375,-0.000766438844955598,"(np.float64(-0.0014242110447861727), np.float64(-0.0001499070088782333))",1.0,0.0028,-0.0007123495254812481,"(np.float64(-0.0015074835528381385), np.float64(0.0001158040801252975))",0.9957,0.0288
dino_dim,dim_117,0.9566743918541023,0.9528501234087593,-0.0014016100927958242,-0.0013017443323087852,,,,,,,,,-0.0014016100927958242,-0.0013017443323087852,-0.0013975058856503595,"(np.float64(-0.0020861573968984433), np.float64(-0.0007136821016961607))",0.9884,0.0,-0.0012991813974604543,"(np.float64(-0.002125932585466516), np.float64(-0.0005115955048458615))",0.9935,0.0
dino_dim,dim_118,0.9580027710985544,0.9537919869118839,-7.323084834376381e-05,-0.0003598808291841449,,,,,,,,,-7.323084834376381e-05,-0.0003598808291841449,-7.182250005610995e-05,"(np.float64(-0.00025327304400589223), np.float64(0.00010182194365398206))",0.9817,0.3011,-0.0003563174456300783,"(np.float64(-0.0006969833945634574), np.float64(-4.319830396496264e-05))",0.9787,0.0052
dino_dim,dim_119,0.9579905232196864,0.9539777121862959,-8.547872721176297e-05,-0.0001741555547721818,,,,,,,,,-8.547872721176297e-05,-0.0001741555547721818,-8.536640981868907e-05,"(np.float64(-0.0001869959350775585), np.float64(1.2282926333327892e-05))",0.9973,0.0258,-0.00017435529609013096,"(np.float64(-0.0003518170522330749), np.float64(-1.883797890486408e-06))",0.9976,0.0052
dino_dim,dim_120,0.9579658762453191,0.9540386746136581,-0.00011012570157897805,-0.00011319312740998289,,,,,,,,,-0.00011012570157897805,-0.00011319312740998289,-0.00010918734876587548,"(np.float64(-0.0002847034748475624), np.float64(6.033088748272002e-05))",0.9881,0.1131,-0.00011209256960748131,"(np.float64(-0.0004244050558456086), np.float64(0.00019376816084713453))",0.9923,0.3182
dino_dim,dim_121,0.9579780259631767,0.953990766749947,-9.797598372141003e-05,-0.0001611009911210992,,,,,,,,,-9.797598372141003e-05,-0.0001611009911210992,-9.836851397253096e-05,"(np.float64(-0.00022829537543789913), np.float64(2.6414666467997193e-05))",0.9937,0.0467,-0.00016171158750980305,"(np.float64(-0.0003231162182571656), np.float64(7.935436785662873e-07))",0.9927,0.0052
dino_dim,dim_122,0.9580409377127674,0.9543550044557069,-3.5064234130688376e-05,0.00020313671463878524,,,,,,,,,-3.5064234130688376e-05,0.00020313671463878524,-3.534624859662657e-05,"(np.float64(-0.0004023768278001283), np.float64(0.0003158319272047503))",0.9983,0.8067,0.0002036290254823283,"(np.float64(-0.0002863600402470684), np.float64(0.0007042250821374272))",0.9974,0.2717
dino_dim,dim_123,0.9580453228193515,0.9541669556170262,-3.0679127546617835e-05,1.5087875958164076e-05,,,,,,,,,-3.0679127546617835e-05,1.5087875958164076e-05,-3.0843008178292105e-05,"(np.float64(-0.00015816368486044674), np.float64(9.655844076262352e-05))",0.9977,0.5331,1.52608009702607e-05,"(np.float64(-0.00019733470638837736), np.float64(0.00021319148944081343))",0.9982,0.8297
dino_dim,dim_124,0.9582281105349211,0.9541518403487753,0.0001521085880229478,-2.7392292767380866e-08,,,,,,,,,0.0001521085880229478,-2.7392292767380866e-08,0.00015221074626399763,"(np.float64(-9.821141060374127e-05), np.float64(0.0004088271260865804))",0.9992,0.1306,1.3605697697180674e-06,"(np.float64(-0.0004071890074579798), np.float64(0.0004097079973491494))",0.9925,0.9998
dino_dim,dim_125,0.9580866794579055,0.9541724395984988,1.0677511007362028e-05,2.0571857430762286e-05,,,,,,,,,1.0677511007362028e-05,2.0571857430762286e-05,1.0287014938194727e-05,"(np.float64(-0.0001796209700473894), np.float64(0.00020787516452478168))",0.9962,0.8954,2.0873576494650826e-05,"(np.float64(-0.00033130168906613357), np.float64(0.00037342991358055777))",0.9983,0.8845
dino_dim,dim_126,0.9581286786356653,0.9542242670789601,5.267668876718368e-05,7.239933789204844e-05,,,,,,,,,5.267668876718368e-05,7.239933789204844e-05,5.202515833082881e-05,"(np.float64(-0.00016118353905340832), np.float64(0.00025545644090971514))",0.9931,0.5179,7.227440301880459e-05,"(np.float64(-0.00024827253069084897), np.float64(0.00039653388545439955))",0.9992,0.5439
dino_dim,dim_127,0.958002950744413,0.9540969343825051,-7.305120248513042e-05,-5.493335856299186e-05,,,,,,,,,-7.305120248513042e-05,-5.493335856299186e-05,-7.284455724493872e-05,"(np.float64(-0.00017280326789814116), np.float64(2.3472316325767702e-05))",0.9965,0.0527,-5.557947484552932e-05,"(np.float64(-0.0002118679306874266), np.float64(9.442013815940995e-05))",0.9901,0.3083
dino_dim,dim_128,0.9573291513990942,0.9535309920203988,-0.0007468505478038789,-0.0006208757206692672,,,,,,,,,-0.0007468505478038789,-0.0006208757206692672,-0.0007485192243163944,"(np.float64(-0.0012691111143901075), np.float64(-0.00025239468727446994))",0.9935,0.0001,-0.0006215243639327506,"(np.float64(-0.00140537069856292), np.float64(0.00013082102566740664))",0.9988,0.0433
dino_dim,dim_129,0.9579561890385682,0.9539312120158542,-0.00011981290832996372,-0.00022065572521390298,,,,,,,,,-0.00011981290832996372,-0.00022065572521390298,-0.00011964160807002027,"(np.float64(-0.0002821690104312435), np.float64(4.0514012981262826e-05))",0.9969,0.0571,-0.00021900570714224665,"(np.float64(-0.0004934459148390408), np.float64(4.027433694842301e-05))",0.9878,0.0206
dino_dim,dim_130,0.9580961182398093,0.954203454082322,2.0116292911209754e-05,5.1586341253906376e-05,,,,,,,,,2.0116292911209754e-05,5.1586341253906376e-05,1.9629126532648465e-05,"(np.float64(-9.415987427976724e-05), np.float64(0.0001368444498071865))",0.9902,0.6521,5.0956034917715744e-05,"(np.float64(-0.00012869108065439005), np.float64(0.0002341633689621912))",0.9933,0.4326
dino_dim,dim_131,0.9578957303186804,0.9538896146830326,-0.0001802716282177652,-0.0002622530580355109,,,,,,,,,-0.0001802716282177652,-0.0002622530580355109,-0.00018181831170060287,"(np.float64(-0.0004005977863409782), np.float64(3.996687243397721e-05))",0.9858,0.0323,-0.00026371648776605047,"(np.float64(-0.0005694393368087142), np.float64(4.4380846417363605e-05))",0.9908,0.0193
dino_dim,dim_132,0.9580406090513607,0.9541481629962837,-3.539289553744496e-05,-3.7047447843940873e-06,,,,,,,,,-3.539289553744496e-05,-3.7047447843940873e-06,-3.558541837932466e-05,"(np.float64(-0.00022728289068090878), np.float64(0.00015933257028549446))",0.9977,0.6421,-4.218492401234375e-06,"(np.float64(-0.00023650712125944216), np.float64(0.00022942216537739801))",0.9967,0.9635
dino_dim,dim_133,0.9580424481858368,0.9541267424745635,-3.3553761061289045e-05,-2.5125266504555377e-05,,,,,,,,,-3.3553761061289045e-05,-2.5125266504555377e-05,-3.2626108186611344e-05,"(np.float64(-0.00014634392923955076), np.float64(8.202135557674614e-05))",0.9853,0.4549,-2.3738906985923535e-05,"(np.float64(-0.0002148582230685181), np.float64(0.00017138017223758916))",0.9841,0.7053
dino_dim,dim_134,0.9581500247597303,0.9542066053326941,7.402281283219736e-05,5.473759162599734e-05,,,,,,,,,7.402281283219736e-05,5.473759162599734e-05,7.411746399011167e-05,"(np.float64(-4.4330862483603624e-05), np.float64(0.000195731251711854))",0.999,0.1127,5.500145576567307e-05,"(np.float64(-0.00016000388411082977), np.float64(0.0002629381576752715))",0.9973,0.4758
